date,time,Ax,Ay,Az,Gx,Gy,Gz
2025-02-07,14:17:51.00,0.99,0.03,-0.11,-0.92,-2.81,-0.12
2025-02-07,14:17:51.50,0.99,-0.04,-0.18,10.68,-24.29,15.93
2025-02-07,14:17:52.00,0.96,-0.28,-0.30,8.06,5.92,33.94
2025-02-07,14:17:52.50,0.87,-0.34,-0.30,-0.43,-13.98,11.41
2025-02-07,14:17:53.00,0.79,-0.40,-0.33,7.51,-16.97,6.10
2025-02-07,14:17:53.50,0.68,-0.50,-0.55,0.49,-14.16,25.82
2025-02-07,14:17:54.00,0.54,-0.65,-0.59,-5.86,-41.81,19.84
2025-02-07,14:17:54.50,0.30,-0.72,-0.67,-23.44,-2.62,2.44
2025-02-07,14:17:55.00,0.78,-0.35,-0.74,-22.40,-42.24,8.61
2025-02-07,14:17:55.50,-0.18,-0.48,-1.03,4.21,28.08,3.05
2025-02-07,14:17:56.00,-0.52,-0.34,-0.87,4.27,-9.70,18.25
2025-02-07,14:17:56.50,-0.72,-0.22,-0.63,-52.00,-42.05,9.28
2025-02-07,14:17:57.00,-0.93,-0.01,-0.71,5.43,-3.42,1.77
2025-02-07,14:17:57.50,-0.85,0.07,-0.60,7.26,31.07,10.50
2025-02-07,14:17:58.00,-0.65,-0.47,-0.63,143.62,16.97,13.55
2025-02-07,14:17:58.50,-0.69,-0.77,0.15,123.17,41.56,19.59
2025-02-07,14:17:59.00,-0.68,-0.25,0.37,-43.21,-32.10,-4.82
2025-02-07,14:17:59.50,-0.89,-0.40,0.42,-8.36,27.89,-12.82
2025-02-07,14:18:0.00,-0.29,-0.64,0.88,-2.81,-30.88,-6.96
2025-02-07,14:18:0.50,-0.31,-0.36,0.95,7.87,-12.82,14.77
2025-02-07,14:18:1.00,-0.39,-0.30,0.91,-1.89,6.96,9.46
2025-02-07,14:18:1.50,-0.35,-0.30,0.94,5.00,-8.54,-12.08
2025-02-07,14:18:2.00,-0.30,-0.23,1.00,-8.85,-0.06,19.84
2025-02-07,14:18:2.50,-0.26,-0.30,0.97,0.31,-7.81,-9.95
2025-02-07,14:18:3.00,-0.25,-0.26,0.94,0.06,2.99,0.98
2025-02-07,14:18:3.50,-0.25,-0.35,0.97,1.22,-2.75,-7.75
2025-02-07,14:18:4.00,-0.26,-0.31,0.93,-0.43,-2.62,1.77
2025-02-07,14:18:4.50,-0.24,-0.35,0.97,-0.55,-0.98,-3.66
2025-02-07,14:18:5.00,-0.25,-0.33,0.96,0.61,2.81,-0.61
2025-02-07,14:18:5.50,-0.26,-0.33,0.90,0.85,-1.04,-2.20
2025-02-07,14:18:6.00,-0.24,-0.35,0.91,0.37,-0.73,-0.43
2025-02-07,14:18:6.50,-0.23,-0.37,0.95,-1.16,0.31,4.94
2025-02-07,14:18:7.00,-0.27,-0.33,0.96,2.01,1.46,8.06
2025-02-07,14:18:7.50,-0.31,-0.14,1.00,20.39,-13.31,34.24
2025-02-07,14:18:8.00,-0.27,-0.19,0.94,-3.30,-4.15,-17.15
2025-02-07,14:18:8.50,-0.25,-0.27,0.94,6.71,6.77,0.18
2025-02-07,14:18:9.00,-0.23,-0.28,0.90,-2.44,-15.26,-0.79
2025-02-07,14:18:9.50,-0.17,-0.34,0.99,1.46,2.08,-2.50
2025-02-07,14:18:10.00,-0.20,-0.25,0.96,-4.52,-3.54,5.62
2025-02-07,14:18:10.50,-0.18,-0.30,0.93,-5.92,-8.30,2.32
2025-02-07,14:18:11.00,-0.18,-0.33,0.92,0.49,-0.98,2.14
2025-02-07,14:18:11.50,-0.15,-0.41,0.97,-2.20,0.49,3.11
2025-02-07,14:18:12.00,-0.15,-0.36,0.95,-2.08,-2.20,-1.71
2025-02-07,14:18:12.50,-0.12,-0.45,0.94,-5.86,-1.95,-1.04
2025-02-07,14:18:13.00,-0.06,-0.70,0.77,-54.93,-24.35,12.57
2025-02-07,14:18:13.50,0.02,-1.01,0.18,-40.59,-4.76,-9.83
2025-02-07,14:18:14.00,0.17,-1.05,0.16,-0.73,80.38,-45.29
2025-02-07,14:18:14.50,0.28,-1.09,-0.13,14.71,61.71,-3.48
2025-02-07,14:18:15.00,0.29,-1.22,0.11,30.58,166.32,-10.25
2025-02-07,14:18:15.50,0.37,-1.04,-0.38,18.13,333.25,-75.93
2025-02-07,14:18:16.00,0.23,-0.88,-0.68,-58.11,89.60,60.12
2025-02-07,14:18:16.50,0.63,-0.83,-0.47,-38.76,-48.77,0.85
2025-02-07,14:18:17.00,0.64,-0.77,-0.49,-6.90,-85.02,-94.18
2025-02-07,14:18:17.50,0.94,-0.53,-0.22,66.28,-254.70,-192.50
2025-02-07,14:18:18.00,-0.06,-0.77,-0.04,-0.79,-262.08,25.94
2025-02-07,14:18:18.50,2.73,-0.11,0.71,-129.64,-587.40,-346.62
2025-02-07,14:18:19.00,1.15,-0.79,0.07,91.43,-281.31,-5.13
2025-02-07,14:18:19.50,0.53,-0.91,0.10,49.99,-70.68,6.59
2025-02-07,14:18:20.00,0.28,-0.93,-0.32,-2.50,-24.54,13.98
2025-02-07,14:18:20.50,-0.20,-0.95,-0.16,-0.12,-124.15,43.95
2025-02-07,14:18:21.00,-0.34,-0.94,0.23,-10.19,-125.37,14.47
2025-02-07,14:18:21.50,0.16,-0.89,0.46,26.25,-97.90,-4.70
2025-02-07,14:18:22.00,0.47,-0.79,0.41,10.86,44.13,-91.74
2025-02-07,14:18:22.50,0.42,-0.81,0.56,-38.82,34.55,-17.03
2025-02-07,14:18:23.00,0.36,-0.78,0.50,-16.60,230.10,-73.43
2025-02-07,14:18:23.50,0.20,-1.03,0.06,-72.33,131.29,12.21
2025-02-07,14:18:24.00,0.44,-1.14,-0.14,-22.89,8.97,73.18
2025-02-07,14:18:24.50,0.31,-1.18,-0.18,-22.77,-29.24,-40.59
2025-02-07,14:18:25.00,0.27,-0.54,-0.44,-21.48,140.44,-30.21
2025-02-07,14:18:25.50,0.46,-0.69,-0.25,-13.61,120.48,83.44
2025-02-07,14:18:26.00,0.11,-0.98,-0.23,-8.24,-1.10,29.11
2025-02-07,14:18:26.50,-0.35,-1.03,-0.14,10.86,-4.94,69.34
2025-02-07,14:18:27.00,-0.87,-0.54,0.04,-44.37,-125.12,48.58
2025-02-07,14:18:27.50,0.14,-1.01,0.64,-86.67,-140.26,133.00
2025-02-07,14:18:28.00,0.25,-0.98,-0.06,-42.42,102.97,62.01
2025-02-07,14:18:28.50,0.19,-1.05,0.09,101.44,143.31,-120.97
2025-02-07,14:18:29.00,-0.52,-0.53,0.58,28.26,23.44,142.94
2025-02-07,14:18:29.50,-0.52,0.29,0.92,2.93,-53.22,67.20
2025-02-07,14:18:30.00,-0.07,0.31,0.95,-5.80,-0.37,-12.70
2025-02-07,14:18:30.50,0.18,-0.23,0.95,-113.83,0.49,-25.21
2025-02-07,14:18:31.00,0.98,-0.76,0.26,-45.78,-7.75,-90.09
2025-02-07,14:18:31.50,0.89,-0.49,0.15,88.01,-151.67,-12.70
2025-02-07,14:18:32.00,0.86,-0.52,0.21,-65.61,69.64,-0.85
2025-02-07,14:18:32.50,0.79,-0.59,0.04,-32.23,24.96,-9.16
2025-02-07,14:18:33.00,0.79,-0.60,0.17,-1.22,9.58,8.73
2025-02-07,14:18:33.50,0.81,-0.57,0.12,-4.64,1.53,-2.38
2025-02-07,14:18:34.00,0.79,-0.59,0.13,-5.92,4.03,1.71
2025-02-07,14:18:34.50,0.78,-0.61,0.12,-3.54,0.79,0.37
2025-02-07,14:18:35.00,0.81,-0.59,0.11,-3.91,0.12,0.49
2025-02-07,14:18:35.50,0.80,-0.60,0.10,-1.71,-8.73,1.34
2025-02-07,14:18:36.00,0.81,-0.60,0.07,-5.25,1.65,2.62
2025-02-07,14:18:36.50,0.92,-0.54,0.08,27.16,-27.59,-2.26
2025-02-07,14:18:37.00,0.91,-0.42,0.09,92.10,-26.67,4.58
2025-02-07,14:18:37.50,1.15,-0.12,0.18,134.83,-111.88,68.05
2025-02-07,14:18:38.00,1.42,0.17,0.35,265.56,-190.00,115.54
2025-02-07,14:18:38.50,1.01,-0.16,0.38,-121.40,48.28,38.33
2025-02-07,14:18:39.00,1.34,0.11,0.21,-293.15,291.50,33.75
2025-02-07,14:18:39.50,1.47,-0.21,-0.30,-233.03,134.22,-213.26
2025-02-07,14:18:40.00,1.01,-0.38,0.04,-276.00,133.24,99.37
2025-02-07,14:18:40.50,1.03,-0.43,-0.52,-90.15,-2.44,-116.09
2025-02-07,14:18:41.00,0.89,-0.46,-0.09,62.93,-2.26,-55.66
2025-02-07,14:18:41.50,0.92,-0.41,-0.19,28.50,1.59,-0.79
2025-02-07,14:18:42.00,0.91,-0.34,-0.16,66.10,-16.66,2.69
2025-02-07,14:18:42.50,0.82,-0.45,-0.12,82.09,-61.34,-8.85
2025-02-07,14:18:43.00,0.87,-0.49,-0.03,103.58,-36.87,-16.48
2025-02-07,14:18:43.50,0.95,-0.12,0.13,120.61,-147.03,-40.59
2025-02-07,14:18:44.00,0.89,-0.22,-0.05,-40.77,38.82,1.22
2025-02-07,14:18:44.50,0.96,-0.32,0.08,-0.67,6.16,-2.75
2025-02-07,14:18:45.00,1.08,-0.22,0.10,-27.34,-30.82,-16.85
2025-02-07,14:18:45.50,0.86,-0.51,-0.00,-82.03,6.47,43.64
2025-02-07,14:18:46.00,1.08,-0.19,-0.16,-219.24,170.72,76.72
2025-02-07,14:18:46.50,1.04,-0.33,-0.17,24.84,-70.25,-9.16
2025-02-07,14:18:47.00,0.92,-0.42,-0.20,-11.41,30.52,15.75
2025-02-07,14:18:47.50,0.84,-0.48,-0.17,69.21,-60.67,3.78
2025-02-07,14:18:48.00,0.79,-0.57,-0.18,98.63,-29.60,4.27
2025-02-07,14:18:48.50,1.12,-0.11,0.15,171.45,-131.53,-69.64
2025-02-07,14:18:49.00,0.96,-0.26,-0.04,-62.74,58.17,26.79
2025-02-07,14:18:49.50,0.99,-0.31,0.03,15.08,-16.78,-9.95
2025-02-07,14:18:50.00,1.22,-0.01,0.01,-53.89,16.17,-61.34
2025-02-07,14:18:50.50,1.07,-0.30,-0.14,-7.93,-59.88,21.12
2025-02-07,14:18:51.00,0.85,-0.68,-0.13,-101.99,49.93,67.63
2025-02-07,14:18:51.50,0.81,-0.81,-0.29,-79.96,168.88,36.19
2025-02-07,14:18:52.00,0.81,-0.43,-0.50,-140.44,130.92,49.50
2025-02-07,14:18:52.50,0.88,-0.29,-0.37,23.56,47.24,-10.25
2025-02-07,14:18:53.00,0.87,-0.45,-0.39,-7.63,-1.65,-10.19
2025-02-07,14:18:53.50,1.17,0.05,-0.25,-105.96,68.85,46.45
2025-02-07,14:18:54.00,0.93,-0.28,-0.25,6.90,1.89,-6.96
2025-02-07,14:18:54.50,0.94,-0.35,-0.22,53.47,-16.91,20.08
2025-02-07,14:18:55.00,0.91,-0.37,-0.13,113.59,-79.35,-52.92
2025-02-07,14:18:55.50,0.97,-0.35,-0.32,105.53,-59.88,8.67
2025-02-07,14:18:56.00,0.86,-0.53,-0.25,73.55,-16.91,2.81
2025-02-07,14:18:56.50,0.86,-0.45,-0.18,136.11,-79.53,-34.55
2025-02-07,14:18:57.00,0.85,-0.34,-0.05,121.09,-37.72,-35.52
2025-02-07,14:18:57.50,0.92,-0.26,0.00,16.66,19.78,-9.28
2025-02-07,14:18:58.00,0.98,-0.23,-0.05,-10.25,7.14,-8.06
2025-02-07,14:18:58.50,1.00,-0.22,-0.05,10.50,-4.94,5.80
2025-02-07,14:18:59.00,0.98,-0.16,-0.05,2.38,1.77,0.67
2025-02-07,14:18:59.50,0.99,-0.16,-0.06,1.65,-5.00,-0.12
2025-02-07,14:19:0.00,1.01,-0.17,-0.06,-13.49,0.98,5.07
2025-02-07,14:19:0.50,0.96,-0.22,-0.10,3.78,-3.30,1.59
2025-02-07,14:19:1.00,0.97,-0.24,-0.10,1.59,-8.73,-1.65
2025-02-07,14:19:1.50,0.98,-0.18,-0.10,-11.78,-3.23,-12.70
2025-02-07,14:19:2.00,1.05,-0.15,-0.15,-36.87,24.48,1.95
2025-02-07,14:19:2.50,0.84,-0.34,-0.18,-128.11,120.00,92.35
2025-02-07,14:19:3.00,0.52,-0.85,-0.38,5.43,-28.63,59.81
2025-02-07,14:19:3.50,0.05,-0.86,-0.35,-33.14,60.24,135.31
2025-02-07,14:19:4.00,0.99,-0.06,-0.87,-112.43,231.57,86.00
2025-02-07,14:19:4.50,0.72,-0.35,-0.51,127.56,17.52,-28.69
2025-02-07,14:19:5.00,1.03,-0.26,-0.24,156.74,-77.64,-70.43
2025-02-07,14:19:5.50,0.81,-0.41,-0.29,107.36,-75.20,-63.23
2025-02-07,14:19:6.00,0.96,-0.40,-0.10,142.94,-45.35,-75.26
2025-02-07,14:19:6.50,0.98,-0.28,-0.01,108.95,9.40,27.40
2025-02-07,14:19:7.00,1.26,-0.09,0.11,198.00,-16.24,101.20
2025-02-07,14:19:7.50,0.87,-0.60,0.12,138.61,-76.29,-32.35
2025-02-07,14:19:8.00,0.85,-0.51,0.11,-116.39,34.30,28.81
2025-02-07,14:19:8.50,1.18,0.01,-0.18,-245.79,220.83,31.37
2025-02-07,14:19:9.00,0.87,-0.31,-0.27,-68.85,6.04,13.49
2025-02-07,14:19:9.50,1.11,0.05,-0.14,-188.60,134.52,2.14
2025-02-07,14:19:10.00,0.85,-0.40,-0.28,6.35,10.93,1.22
2025-02-07,14:19:10.50,0.86,-0.27,-0.18,176.39,-81.36,-10.25
2025-02-07,14:19:11.00,0.98,-0.43,-0.07,247.38,-28.44,-5.25
2025-02-07,14:19:11.50,1.12,-0.22,0.20,151.73,-74.40,-43.58
2025-02-07,14:19:12.00,0.86,-0.42,-0.13,39.00,-6.90,46.45
2025-02-07,14:19:12.50,1.00,-0.46,-0.01,11.41,68.30,-126.71
2025-02-07,14:19:13.00,0.54,-0.73,0.03,26.31,-18.55,64.58
2025-02-07,14:19:13.50,-0.01,-0.95,0.07,4.94,-33.57,18.43
2025-02-07,14:19:14.00,-0.22,-1.01,0.06,-1.59,10.19,25.70
2025-02-07,14:19:14.50,-0.60,-0.83,0.02,-5.37,-20.32,60.12
2025-02-07,14:19:15.00,-0.71,0.23,0.21,0.79,-22.28,258.36
2025-02-07,14:19:15.50,0.08,0.83,-0.12,11.54,-1.10,-26.61
2025-02-07,14:19:16.00,0.07,0.99,-0.09,4.82,-2.93,-3.42
2025-02-07,14:19:16.50,-0.02,0.96,-0.18,5.00,6.35,1.04
2025-02-07,14:19:17.00,-0.05,0.92,-0.29,16.97,7.75,-4.09
2025-02-07,14:19:17.50,0.00,0.83,-0.52,24.90,9.95,2.69
2025-02-07,14:19:18.00,0.16,0.57,-0.75,63.29,40.16,-1.83
2025-02-07,14:19:18.50,0.58,-0.12,-0.84,68.91,46.75,-2.75
2025-02-07,14:19:19.00,0.81,-0.66,-0.22,0.37,11.41,-23.93
2025-02-07,14:19:19.50,0.62,-0.82,-0.20,-36.74,-34.67,-4.27
2025-02-07,14:19:20.00,0.28,-0.69,-0.50,-91.74,72.57,140.75
2025-02-07,14:19:20.50,1.50,0.04,-0.72,-224.30,221.80,127.81
2025-02-07,14:19:21.00,0.79,-0.38,-0.45,100.22,-46.45,-15.56
2025-02-07,14:19:21.50,0.72,-0.46,-0.39,136.05,-97.90,-40.59
2025-02-07,14:19:22.00,1.39,-0.20,0.09,221.68,-276.61,-179.44
2025-02-07,14:19:22.50,0.89,-0.43,-0.20,29.42,23.93,24.29
2025-02-07,14:19:23.00,1.06,-0.24,0.01,144.41,-177.00,-7.51
2025-02-07,14:19:23.50,0.72,-0.47,-0.08,138.24,-218.51,-46.26
2025-02-07,14:19:24.00,1.02,-0.54,0.14,-24.78,69.52,9.58
2025-02-07,14:19:24.50,0.92,-0.54,0.11,-210.88,137.27,101.75
2025-02-07,14:19:25.00,1.47,0.11,-0.27,-285.34,267.09,-0.43
2025-02-07,14:19:25.50,1.14,-0.48,-0.32,-170.35,-136.66,-7.87
2025-02-07,14:19:26.00,1.36,0.22,-0.23,-196.66,130.68,92.53
2025-02-07,14:19:26.50,0.99,-0.24,-0.16,-143.49,73.49,92.53
2025-02-07,14:19:27.00,0.99,-0.24,-0.39,58.53,-34.85,-21.91
2025-02-07,14:19:27.50,0.91,-0.33,-0.25,9.95,41.99,4.21
2025-02-07,14:19:28.00,1.05,-0.23,-0.14,18.92,-10.19,-23.50
2025-02-07,14:19:28.50,1.03,-0.37,-0.11,12.08,-25.09,7.93
2025-02-07,14:19:29.00,0.85,-0.53,-0.29,-2.14,-4.52,-4.70
2025-02-07,14:19:29.50,0.81,-0.46,-0.30,7.14,-2.87,-1.04
2025-02-07,14:19:30.00,0.71,-0.47,-0.34,21.67,-1.65,23.13
2025-02-07,14:19:30.50,1.13,-1.31,-0.91,-25.39,-35.03,154.42
2025-02-07,14:19:31.00,-0.25,1.29,-0.32,-59.33,1.71,55.91
2025-02-07,14:19:31.50,0.52,-0.54,1.19,24.05,-110.47,-14.71
2025-02-07,14:19:32.00,0.18,-0.09,1.05,15.56,22.95,-45.78
2025-02-07,14:19:32.50,0.10,0.07,1.01,-0.06,-1.71,-15.20
2025-02-07,14:19:33.00,0.13,-0.02,0.98,-3.54,4.03,35.58
2025-02-07,14:19:33.50,0.29,-0.07,1.07,-0.61,33.02,8.85
2025-02-07,14:19:34.00,0.49,0.29,1.06,58.84,-22.40,64.82
2025-02-07,14:19:34.50,0.44,0.17,0.84,2.38,17.03,90.45
2025-02-07,14:19:35.00,0.75,-0.36,0.70,-73.79,-112.30,19.96
2025-02-07,14:19:35.50,0.45,-0.68,0.51,-107.48,188.66,22.16
2025-02-07,14:19:36.00,1.06,-1.09,-0.49,5.62,-0.43,-55.30
2025-02-07,14:19:36.50,2.80,0.77,-0.71,25.63,-507.20,-369.51
2025-02-07,14:19:37.00,0.86,0.34,-1.17,-20.02,-49.01,68.30
2025-02-07,14:19:37.50,0.56,0.20,-0.70,-1.16,-3.11,2.08
2025-02-07,14:19:38.00,3.66,0.41,0.05,16.72,-958.68,96.74
2025-02-07,14:19:38.50,-0.08,0.04,-0.03,-60.91,-226.99,-40.34
2025-02-07,14:19:39.00,0.68,-0.42,-0.20,-20.57,83.13,7.02
2025-02-07,14:19:39.50,0.91,-0.59,-0.12,138.00,-26.73,11.11
2025-02-07,14:19:40.00,1.20,-0.52,0.45,192.99,-297.79,-52.00
2025-02-07,14:19:40.50,0.83,-0.31,-0.20,-26.25,-3.11,3.97
2025-02-07,14:19:41.00,0.88,-0.46,-0.07,-22.28,41.87,12.45
2025-02-07,14:19:41.50,0.86,-0.49,-0.07,3.91,-11.47,2.99
2025-02-07,14:19:42.00,0.85,-0.46,-0.11,9.22,-19.71,-3.05
2025-02-07,14:19:42.50,0.88,-0.60,0.01,-13.31,9.46,-23.62
2025-02-07,14:19:43.00,0.61,-0.59,-0.25,19.17,-84.59,57.86
2025-02-07,14:19:43.50,0.35,-0.93,-0.15,-7.08,-26.25,-7.32
2025-02-07,14:19:44.00,0.23,-1.16,-0.18,8.00,-20.51,95.21
2025-02-07,14:19:44.50,-0.09,-1.05,-0.02,12.70,19.90,-23.93
2025-02-07,14:19:45.00,-0.48,-0.92,-0.12,-28.32,-18.55,41.26
2025-02-07,14:19:45.50,-0.65,-0.81,-0.09,12.94,7.39,16.78
2025-02-07,14:19:46.00,-0.69,-0.68,-0.20,5.92,6.16,-0.37
2025-02-07,14:19:46.50,-0.69,-0.73,-0.07,-0.61,6.35,1.34
2025-02-07,14:19:47.00,-0.75,-0.60,-0.08,-2.81,6.04,1.65
2025-02-07,14:19:47.50,-0.78,-0.60,-0.15,42.72,16.85,-19.47
2025-02-07,14:19:48.00,-0.80,-0.60,-0.09,-3.23,-5.62,1.83
2025-02-07,14:19:48.50,-0.83,-0.75,-0.20,44.43,19.96,-19.04
2025-02-07,14:19:49.00,-0.61,-0.47,-0.10,49.62,-24.90,-0.49
2025-02-07,14:19:49.50,-0.80,-0.71,-0.01,109.01,23.13,1.89
2025-02-07,14:19:50.00,-0.80,-0.58,0.07,27.47,20.51,-3.23
2025-02-07,14:19:50.50,-0.87,-0.49,0.01,-3.11,4.76,12.15
2025-02-07,14:19:51.00,-0.92,-0.45,0.01,12.94,2.93,-3.97
2025-02-07,14:19:51.50,-0.97,-0.36,0.10,82.46,12.94,27.10
2025-02-07,14:19:52.00,-0.98,-0.04,-0.14,47.67,36.74,15.44
2025-02-07,14:19:52.50,-0.86,-0.01,-0.52,46.14,33.45,-4.09
2025-02-07,14:19:53.00,-0.55,-0.57,-0.68,13.55,26.86,-0.06
2025-02-07,14:19:53.50,-0.33,-0.62,-0.75,12.27,38.45,-2.93
2025-02-07,14:19:54.00,-0.14,-0.69,-0.72,7.32,24.23,-3.11
2025-02-07,14:19:54.50,0.01,-0.67,-0.74,5.25,1.95,-2.26
2025-02-07,14:19:55.00,0.07,-0.70,-0.67,1.34,3.72,-2.50
2025-02-07,14:19:55.50,0.36,-0.70,-0.64,-6.59,34.30,-6.84
2025-02-07,14:19:56.00,0.60,-0.60,-0.57,-1.71,9.46,-1.40
2025-02-07,14:19:56.50,0.53,-0.67,-0.56,-3.23,-5.86,2.87
2025-02-07,14:19:57.00,0.47,-0.71,-0.60,0.67,-14.04,11.90
2025-02-07,14:19:57.50,0.44,-0.69,-0.59,1.04,-4.46,4.03
2025-02-07,14:19:58.00,0.32,-0.70,-0.59,4.58,-34.85,17.70
2025-02-07,14:19:58.50,-0.07,-0.74,-0.65,4.64,-26.49,5.92
2025-02-07,14:19:59.00,-0.18,-0.76,-0.64,-7.81,-11.96,10.25
2025-02-07,14:19:59.50,-0.41,-0.56,-0.67,-11.17,-4.52,15.56
2025-02-07,14:20:0.00,-0.69,-0.39,-0.58,6.47,-23.74,15.08
2025-02-07,14:20:0.50,-0.93,-0.04,-0.45,-31.68,-36.44,29.24
2025-02-07,14:20:1.00,-0.98,0.24,-0.10,-7.02,-9.09,7.45
2025-02-07,14:20:1.50,-0.97,-0.08,0.40,-351.62,-44.25,-38.09
2025-02-07,14:20:2.00,-0.93,-0.37,0.22,8.73,-1.65,-1.46
2025-02-07,14:20:2.50,-0.96,-0.24,0.27,4.27,7.02,10.56
2025-02-07,14:20:3.00,-0.97,-0.30,0.17,10.93,18.55,6.41
2025-02-07,14:20:3.50,-0.98,-0.24,0.08,13.00,5.37,7.45
2025-02-07,14:20:4.00,-0.99,-0.23,0.06,21.12,6.96,5.68
2025-02-07,14:20:4.50,-0.98,-0.22,0.09,4.09,-2.50,2.08
2025-02-07,14:20:5.00,-0.97,-0.23,0.22,-2.99,-19.04,-5.86
2025-02-07,14:20:5.50,-0.95,-0.31,0.31,-11.11,-10.13,-8.61
2025-02-07,14:20:6.00,-0.87,-0.39,0.27,-20.81,-10.68,-11.78
2025-02-07,14:20:6.50,-0.72,-0.68,0.26,-36.68,-13.12,-27.34
2025-02-07,14:20:7.00,-0.51,-0.85,0.02,-43.40,-15.69,-22.77
2025-02-07,14:20:7.50,-0.49,-0.96,0.00,5.98,3.54,4.39
2025-02-07,14:20:8.00,-0.37,-0.97,-0.31,-10.44,0.49,6.35
2025-02-07,14:20:8.50,-0.50,-0.76,-0.23,-7.63,-14.10,13.43
2025-02-07,14:20:9.00,-0.50,-0.79,-0.23,-8.91,11.78,5.92
2025-02-07,14:20:9.50,-0.62,-0.62,-0.49,16.05,0.06,-11.17
2025-02-07,14:20:10.00,-0.43,-0.87,-0.17,70.01,22.34,-56.34
2025-02-07,14:20:10.50,-0.24,-0.97,-0.05,-1.34,8.06,-6.53
2025-02-07,14:20:11.00,-0.36,-0.99,-0.29,-12.76,-6.10,11.47
2025-02-07,14:20:11.50,-0.34,-1.00,-0.07,-0.55,47.30,-11.60
2025-02-07,14:20:12.00,-0.30,-0.71,-0.58,-56.88,-14.16,-3.78
2025-02-07,14:20:12.50,-0.22,-0.91,-1.38,-40.47,-72.08,-11.78
2025-02-07,14:20:13.00,-0.82,-0.44,-0.78,30.70,-18.86,-19.96
2025-02-07,14:20:13.50,-0.35,-0.33,-1.00,-25.21,-10.19,6.10
2025-02-07,14:20:14.00,-0.52,0.42,-0.58,38.45,17.09,2.99
2025-02-07,14:20:14.50,0.37,-0.28,-1.00,37.60,19.23,-61.46
2025-02-07,14:20:15.00,0.76,-0.40,-0.69,31.62,31.13,-35.89
2025-02-07,14:20:15.50,0.58,-0.25,-0.74,10.01,4.39,-1.28
2025-02-07,14:20:16.00,0.58,-0.47,-0.67,11.23,11.29,34.42
2025-02-07,14:20:16.50,0.70,-0.42,-0.50,14.22,-6.71,29.24
2025-02-07,14:20:17.00,0.60,-0.43,-0.66,15.93,32.35,-17.70
2025-02-07,14:20:17.50,0.70,-0.42,-0.77,1.10,21.67,0.98
2025-02-07,14:20:18.00,0.64,-0.39,-0.70,1.40,15.81,-35.58
2025-02-07,14:20:18.50,0.61,-0.26,-0.60,-8.24,-6.71,6.59
2025-02-07,14:20:19.00,0.86,-0.64,-0.71,-23.01,-23.01,-10.38
2025-02-07,14:20:19.50,2.82,-0.24,0.06,-38.39,-168.40,622.56
2025-02-07,14:20:20.00,0.57,-0.31,-0.02,-3.54,3.66,-16.78
2025-02-07,14:20:20.50,4.00,2.70,-0.44,216.98,302.49,932.50
2025-02-07,14:20:21.00,0.14,1.32,-0.48,20.14,75.68,121.15
2025-02-07,14:20:21.50,-0.25,0.94,-0.30,-78.49,19.04,-62.68
2025-02-07,14:20:22.00,-0.35,-0.05,0.78,-101.44,-144.29,-59.02
2025-02-07,14:20:22.50,0.50,-0.22,0.86,15.81,39.12,-67.57
2025-02-07,14:20:23.00,0.46,-0.45,0.89,-1.95,-2.99,32.53
2025-02-07,14:20:23.50,0.66,-0.68,0.63,-48.89,7.57,-144.78
2025-02-07,14:20:24.00,0.57,-0.54,0.59,-4.76,14.16,18.19
2025-02-07,14:20:24.50,0.66,-0.58,0.56,4.27,-17.82,10.38
2025-02-07,14:20:25.00,0.79,-0.52,0.46,10.74,-55.05,0.49
2025-02-07,14:20:25.50,0.66,-0.64,0.27,47.85,-9.70,77.88
2025-02-07,14:20:26.00,0.47,-0.70,0.50,-18.68,118.96,-15.50
2025-02-07,14:20:26.50,0.41,-0.70,0.81,17.09,-32.29,11.17
2025-02-07,14:20:27.00,0.29,-0.66,0.78,3.54,-15.81,8.12
2025-02-07,14:20:27.50,0.28,-0.65,0.78,-1.95,-9.83,4.09
2025-02-07,14:20:28.00,0.30,-0.61,0.76,-3.54,-6.77,6.23
2025-02-07,14:20:28.50,0.30,-0.64,0.73,-0.06,1.28,2.08
2025-02-07,14:20:29.00,0.28,-0.60,0.72,1.95,-4.58,-5.74
2025-02-07,14:20:29.50,0.31,-0.64,0.74,-3.36,-0.18,-2.69
2025-02-07,14:20:30.00,0.33,-0.65,0.74,-0.67,-1.10,-2.14
2025-02-07,14:20:30.50,0.34,-0.62,0.72,-1.16,-0.31,-3.42
2025-02-07,14:20:31.00,0.13,-0.58,0.68,13.79,-8.91,8.73
2025-02-07,14:20:31.50,0.23,-0.49,0.88,27.28,15.32,46.57
2025-02-07,14:20:32.00,0.01,-0.40,0.86,15.50,15.87,28.44
2025-02-07,14:20:32.50,0.23,-0.13,1.04,19.90,-8.06,6.41
2025-02-07,14:20:33.00,0.52,0.04,1.15,53.53,-47.36,87.16
2025-02-07,14:20:33.50,0.26,-0.06,0.77,-13.92,-115.60,103.88
2025-02-07,14:20:34.00,0.49,0.27,0.86,8.24,-8.12,29.30
2025-02-07,14:20:34.50,0.72,0.39,0.53,-177.00,13.55,-110.66
2025-02-07,14:20:35.00,0.75,-0.92,0.55,-2.38,18.62,3.17
2025-02-07,14:20:35.50,1.03,-0.36,-0.04,-386.05,259.46,110.41
